7	12	5	14	84	90.14943994558166	1452.5764488286075	811.0	680.9	
2	27	27	45	0	78.61619267751485	1617.4786864931807	807.0	672.4	
9	18	27	57	2	85.53006862922946	1784.180264741274	831.0	677.7	
6	17	13	10	57	79.41817764165387	1585.010230179027	782.0	653.0	
10	32	21	12	17	86.5194016511318	1572.6288740245252	897.0	750.1	
4	7	26	70	24	92.96826535529316	1615.5811123986098	863.0	715.7	
10	33	13	51	11	82.2799472054	1548.3681481481494	810.0	681.4	
2	3	38	8	58	81.61936411953991	1576.8916049382756	810.0	672.5	
9	21	6	12	62	85.59186708538452	1315.5394968553464	795.0	687.7	
3	21	2	39	15	83.12390997464074	1430.678742138363	795.0	674.9	
14	13	10	37	4	90.56097560975613	1648.1864596273306	805.0	656.0	
1	5	45	81	23	88.04355567556549	1554.5174224343673	838.0	700.1	
8	5	23	53	60	88.4057741084022	1597.9659549228927	843.0	700.9	
3	36	66	7	13	87.3027394854432	1549.0577883472045	841.0	705.4	
8	4	22	19	69	84.62106995884766	1338.7364705882355	850.0	729.0	
8	22	27	9	0	89.42355952479164	1346.2948067632851	828.0	713.1	
0	28	37	53	8	80.57769893058864	1725.0951834862383	872.0	716.7	
3	7	2	26	3	78.34568902448176	1252.168390129257	851.0	732.5	
1	2	13	60	8	76.63932342299721	1772.1176258992823	834.0	669.4	
6	28	25	72	92	87.71478981498882	1738.2821648216475	813.0	668.9	
0	34	9	28	14	83.43149017142508	1787.3432113341198	847.0	690.5	
8	2	14	56	14	83.79232271016824	1406.5535499398338	831.0	703.2	
12	22	16	0	8	82.3461348733234	1596.5961963190193	815.0	679.1	
12	21	37	37	17	83.45730755166588	1341.602317073171	820.0	708.3	
13	13	8	83	43	83.6731278080953	1583.868142681428	813.0	671.6	
19	39	41	58	21	86.67934917118623	1649.8936893203893	824.0	684.5	
10	3	21	49	67	75.73901578668607	1746.4327359617685	837.0	681.1	
0	38	60	19	45	92.40030349013651	1649.9978616352205	795.0	659.0	
10	30	14	90	51	83.60118518518507	1704.41858190709	818.0	675.0	
5	30	6	1	16	81.17339351014652	1510.0027644230745	832.0	701.1	
