90.63849493487707	1255.0804239401502	802	691
106.44621212121211	1474.030338266384	946	792
104.45634218289091	1619.6874244256387	827	678
94.54664723032067	1382.697037037036	810	686
90.50245310245317	1436.9288484848478	825	693
83.84056886227529	1552.3543881335017	809	668
95.86227709190669	1267.312750885478	847	729
94.41451149425289	1461.5395908543894	831	696
102.92235449735456	1345.1409244644874	887	756
103.06998577524895	1328.873511543136	823	703
100.95762463343105	1360.3074812967566	802	682
88.23820549927645	1368.3224539877324	815	691
86.21329394386996	1553.441707317076	820	677
83.5363636363637	1446.9637749120725	853	715
103.48533145275027	1513.3009389671374	852	709
89.26390977443602	1597.3730864197541	810	665
89.97106446776601	1480.8609511889827	799	667
97.63906911142459	1401.7874851013103	839	709
99.70772594752191	1333.5977611940323	804	686
99.71115760111586	1603.1119129438712	873	717
106.18294797687854	1330.2674074074062	810	692
98.15106382978712	1539.0491183879094	794	658
95.82607449856738	1322.530599755202	817	698
91.94431486880458	1450.630684596578	818	686
78.97458100558649	1279.8410778443117	835	716
98.86803519061593	1479.779411764706	816	682
85.2560283687943	1439.7615476190458	840	705
89.3222707423581	1664.0128994082838	845	687
85.80499999999992	1628.9678217821756	808	660
108.3094827586207	1439.6844014510286	827	696
107.27539473684214	1318.221621621622	888	760
96.28845108695654	1293.2963869463886	858	736
120.33769123783023	1430.7457746478854	852	719
91.88328611898027	1517.182235294119	850	706
97.84439393939398	1681.5292742927422	813	660
89.08826895565102	1357.0257594167656	823	699
97.84992867332383	1317.6082926829274	820	701
91.1157303370787	1397.6409252669046	843	712
92.71574344023325	1483.3187347931848	822	686
105.14254385964914	1464.2752450980415	816	684
98.0580862533692	1417.762954545454	880	742
91.3152421652423	1456.5468973746947	838	702
97.3519708029196	1489.703654080384	821	685
92.28888888888878	1650.8890306122455	784	639
89.98449720670384	1473.9256709451565	857	716
95.59882869692527	1735.3837264150939	848	683
94.24269005847955	1616.8795209580833	835	684
99.06431593794083	1577.8247674418612	860	709
105.60190058479543	1700.9501184834105	844	684
107.68682634730537	1600.7583743842376	812	668
86.01221719457021	1554.5300124532996	803	663
89.5762390670553	1466.8702439024403	820	686
106.52086137281292	1341.4444316877143	871	743
100.48364688856739	1601.7650416171232	841	691
91.9574374079529	1538.761951219514	820	679
93.7059593023255	1549.3819711538458	832	688
85.87678062678059	1253.3288343558268	815	702
97.69930939226529	1385.1615204678371	855	724
97.15434782608709	1530.117587373171	887	736
90.84957142857151	1340.5371046228709	822	700
93.05071225071231	1458.7077565632446	838	702
83.7652173913044	1458.030363864492	797	667
95.08627450980393	1540.3771461716935	862	714
82.419298245614	1341.0752487562186	804	684
91.15779816513765	1397.6049095607216	774	654
97.24769230769233	1156.9073349633243	818	715
87.8156748911466	1578.57025089606	837	689
88.7130013831258	1462.8245370370396	864	723
111.91509433962263	1496.220727272728	825	689
93.3785511363636	1432.476105137396	837	704
90.08831168831168	1497.3031250000001	832	693
92.82941176470597	1298.0064146620862	873	748
102.40014265335232	1467.9253285543582	837	701
93.24423631123913	1579.683867141161	843	694
93.51573816155987	1211.6804347826082	828	718
90.43069164265128	1296.0167901234558	810	694
112.10363128491636	1290.5991596638664	833	716
108.54265927977848	1201.5744578313256	830	722
116.62967359050448	1419.8936090225577	798	674
89.29053857350803	1508.1199757869274	826	687
108.2079460269865	1674.911341463412	820	667
93.20305232558158	1315.712422360249	805	688
84.74514363885085	1053.1796610169479	826	731
84.10044709388976	1279.1718670076734	782	671
85.52946793997273	1507.978231292519	882	733
100.66308623298038	1740.0876979293516	821	661
83.40135135135144	1538.2495652173884	805	666
98.78575581395339	1363.162098765432	810	688
97.29405940594046	1324.414855072461	828	707
79.98552238805982	1370.305183312263	791	670
95.44667590027701	1251.3200716845881	837	722
90.65663026521062	1342.1270916334663	753	641
106.85922865013758	1274.4733096085395	843	726
94.5649794801642	1495.6187001140245	877	731
97.8549800796813	1359.1081264108352	886	753
87.92957540263554	1374.1053349875945	806	683
87.6455056179775	1654.9647999999984	875	712
84.69001490312961	1573.860981595091	815	671
100.10134730538928	1425.2717528373248	793	668
79.11196454948293	1472.819852034524	811	677
