70.78557951482472	1312.1941379310344	870	742
86.1129166666667	1482.0660486674406	863	720
97.27757404795481	1492.2784705882395	850	709
106.16885474860347	1578.934101382489	868	716
99.02710413694726	1623.3917056074747	856	701
88.12609970674491	1295.8316582914579	796	682
96.19357798165136	1570.17503152585	793	654
90.9728057553955	1691.588461538463	858	695
94.30600858369094	1405.671980676326	828	699
94.59111747851009	1302.155828220863	815	698
99.68134863701577	1481.030215827336	834	697
90.61260869565223	1381.3120245398766	815	690
103.27907303370785	1434.4708037825055	846	712
100.53716417910458	1562.3051787916156	811	670
85.95849056603775	1390.0400911161705	878	742
88.509708737864	1256.8897252090794	837	721
105.46936416184974	1626.631715976334	845	692
94.64594972067043	1377.9708875739627	845	716
102.42127031019206	1684.5815347721802	834	677
107.4967789165446	1502.4218559218539	819	683
105.04526462395548	1433.0618991793683	853	718
105.80318181818183	1463.3039390088964	787	660
106.78892128279895	1435.0683435582787	815	686
98.21747851002887	1314.9481617647095	816	698
101.0001369863015	1564.688800904975	884	730
101.07465648854969	1668.029068322982	805	655
91.48961748633883	1336.4988358556448	859	732
96.77096296296298	1668.912650602408	830	675
89.10169014084505	1409.0627078384812	842	710
97.92722222222223	1349.9355791962182	846	720
88.78283261802568	1543.6800000000017	845	699
103.69042857142857	1572.4049528301887	848	700
106.42726008344916	1324.4043995243737	841	719
91.39665697674414	1359.8509876543221	810	688
78.25850144092223	1399.6942891859069	823	694
89.60240452616688	1397.9602150537619	837	707
98.19214285714293	1398.4477053140101	828	700
104.91000000000004	1354.4574332909792	787	670
100.80709010339733	1447.1595533498755	806	677
100.75606299212603	1491.803153745072	761	635
98.07134502923984	1476.9765281173597	818	684
96.5736467236468	1518.8164497041391	845	702
89.93113342898138	1282.224261083744	812	697
92.50056179775298	1392.7971496437076	842	712
92.49001367989054	1679.4813540510554	901	731
113.81824611032533	1582.666511085181	857	707
108.38205128205142	1641.5004932182521	811	663
89.83244382022488	1641.1977090492526	873	712
88.65610098176715	1462.0034037558664	852	713
96.22688330871496	1623.583313180167	827	677
96.59454297407923	1388.1554272517335	866	733
101.1443452380952	1338.573984771572	788	672
88.82054794520546	1602.8288389513132	801	657
89.00553977272735	1609.4932479627446	859	704
98.775533428165	1568.4981220657287	852	703
99.59111111111122	1418.0628805620606	854	720
98.40550724637676	1335.3881334981436	809	690
88.57963246554371	1644.8358302122356	801	653
99.37935578330881	1428.3778051787926	811	683
101.89325068870511	1174.7933894230778	832	726
110.06552162849886	1197.1133997785184	903	786
96.47604166666662	1615.741829268295	820	672
87.83009985734661	1582.073826291074	852	701
105.85057471264362	1418.8524848484847	825	696
102.53145275035271	1490.2842167255644	849	709
100.17187948350072	1662.3852803738337	856	697
79.17138728323708	1489.5103489771375	831	692
112.30503496503479	1344.6550119331719	838	715
90.00891238670687	1551.5922596754035	801	662
93.77142857142844	1385.60338573156	827	700
104.30743338008415	1340.790550239233	836	713
95.12078488372094	1493.4962424242408	825	688
94.08136826783105	1423.4583333333326	816	687
105.89453551912581	1504.623348519364	878	732
102.20456989247319	1294.6735870818914	867	744
92.05194244604307	1528.3711217183798	838	695
91.43204022988505	1380.9064476885658	822	696
81.92492957746492	1292.0049457177327	829	710
94.9744117647059	1505.1707466340267	817	680
91.76671270718235	1564.7222095671982	878	724
98.5022123893804	1586.7498786407791	824	678
81.57417127071815	1278.7760663507102	844	724
85.83918128654966	1534.8289346246993	826	684
92.805325443787	1369.9324968632386	797	676
92.95218002812938	1452.3120283018836	848	711
97.5399408284024	1700.0517365269498	835	676
95.1438122332859	1443.2082437275972	837	703
99.40015503875965	1536.7212082262204	778	645
95.70292758089363	1534.553895274585	783	649
103.65526315789474	1489.2297924297964	819	684
95.07932960893854	1251.9120481927705	830	716
94.30220689655175	1472.570126874279	867	725
89.95151079136691	1519.0339307049003	837	695
89.61259600614437	1402.1163424124506	771	651
97.28199404761908	1316.6306615776068	786	672
105.08918128654966	1305.6593984962403	798	684
101.614373088685	1697.819578686493	807	654
86.12226832641771	1427.982325581397	860	723
116.21262699564576	1431.915667074662	817	689
101.7200577200577	1279.86811414392	806	693
